Name of movie,Price ( in $ ),Rating stars,Link to the movie
Sense And Sensibility,0,3.9 out of 5 stars,https://www.amazon.com/Serenity-Matthew-McConaughey/dp/B07MCW4WSG/ref=sr_1_180?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-180
Serenity (2019),0,4.8 out of 5 stars,https://www.amazon.com/Kill-Bill-Vol-Uma-Thurman/dp/B0BY3T7PK9/ref=sr_1_181?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-181
Shadow Wolves,3.59,4.6 out of 5 stars,https://www.amazon.com/Spy-Game-Robert-Redford/dp/B001JI8IJW/ref=sr_1_182?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-182
Shattered,3.99,4.8 out of 5 stars,https://www.amazon.com/Skyfall-Daniel-Craig/dp/B00B5HQL50/ref=sr_1_183?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-183
Sicario,9.99,4.2 out of 5 stars,https://www.amazon.com/Apollo-18-Warren-Christie/dp/B006QF7664/ref=sr_1_184?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-184
Silencer,3.99,4.5 out of 5 stars,https://www.amazon.com/Til-Death-Do-Us-Part/dp/B07KPQM8CK/ref=sr_1_186?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-186
Silver Wolf,44.63,4.7 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDExODM1Mzk4MzQ0MjAwOjE3MjY1MDg2NDQ6c3BfbXRmX2Jyb3dzZTozMDAzOTk5NDU5NDkzMDI6OjA6Og&url=%2F10-Movie-Spotlight-Collection-Indemnity-Phantom%2Fdp%2FB00MUNSV3S%2Fref%3Dsr_1_187_sspa%3Fdib%3DeyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA%26dib_tag%3Dse%26qid%3D1726508643%26s%3Dmovies-tv%26sr%3D1-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
Sing 2,15.64,4.7 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDExODM1Mzk4MzQ0MjAwOjE3MjY1MDg2NDQ6c3BfbXRmX2Jyb3dzZTozMDAzMjQxOTcyNzYyMDI6OjA6Og&url=%2FThunder-Road-Robert-Mitchum%2Fdp%2FB0CNHDFSNP%2Fref%3Dsr_1_188_sspa%3Fdib%3DeyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA%26dib_tag%3Dse%26qid%3D1726508643%26s%3Dmovies-tv%26sr%3D1-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
Skyfall,0,4.7 out of 5 stars,https://www.amazon.com/Genesis-History-Del-Tackett-DM/dp/B0896QCTPM/ref=sr_1_190?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-190
Sleepover,4.19,4.7 out of 5 stars,https://www.amazon.com/Taken-Me-Tiffany-Rubin-Story/dp/B004WMC2AI/ref=sr_1_191?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-191
Sleepy Hollow,4.29,4.3 out of 5 stars,https://www.amazon.com/Solomon-Kane-James-Purefoy/dp/B0091P60PY/ref=sr_1_192?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-192
Snack Shack,3.99,4.2 out of 5 stars,https://www.amazon.com/Every-Secret-Thing-Dakota-Fanning/dp/B0BQJL854K/ref=sr_1_193?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-193
Softenni,0,4.6 out of 5 stars,https://www.amazon.com/Dont-Say-Name-Cameron-Arnett/dp/B0B66YQXF8/ref=sr_1_194?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-194
Solomon Kane,0,4.0 out of 5 stars,https://www.amazon.com/America-Has-Fallen-Tom-Getty/dp/B0711DWB47/ref=sr_1_195?dib=eyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA&dib_tag=se&qid=1726508643&s=movies-tv&sr=1-195
Sonic the Hedgehog 2,20.45,4.4 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDExODM1Mzk4MzQ0MjAwOjE3MjY1MDg2NDQ6c3BfYnRmX2Jyb3dzZTozMDAzMjQxMzY4MDQxMDI6OjA6Og&url=%2FThelma-Jordon-Blu-ray-Barbara-Stanwyck%2Fdp%2FB00C3ALKWM%2Fref%3Dsr_1_196_sspa%3Fdib%3DeyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA%26dib_tag%3Dse%26qid%3D1726508643%26s%3Dmovies-tv%26sr%3D1-196-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
Sound of Freedom,24.53,4.7 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDExODM1Mzk4MzQ0MjAwOjE3MjY1MDg2NDQ6c3BfYnRmX2Jyb3dzZTozMDAxMjMyMzUyNTQyMDI6OjA6Og&url=%2FMiddle-earth-Theatrical-Col-6pk%2Fdp%2FB01KKN0I3U%2Fref%3Dsr_1_197_sspa%3Fdib%3DeyJ2IjoiMSJ9.CRdp2DzGMKA7dVGHnZi6YD4LPcqPYazOiepo-grEP9bgPNyCJOFZne5c3ZpVsNmDqqSt20ca2gimeydkZzGvVoPG_oNvNYnbJsEPEscYgo0IsmB0JQfYJQJ2lYZ6S8m4wrPKcaQKT3b_-X1Gxjn74OzKwe8S_mi5n4APVO-f1E5_NoQqu1WbGqUJH53L8z_49wTzyQxu6YL1Tz1Ohh9nnuD5eISKpwauvepGs8Gemmw.cNnsO5XuNSeWBIY5_06f9EOZIp1Me-BY294uDABQdsA%26dib_tag%3Dse%26qid%3D1726508643%26s%3Dmovies-tv%26sr%3D1-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
Space Cadet,15.64,4.7 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNzY5ODQxMDcxNjQ0MTIwOjE3MjY1MDg3MjY6c3BfYXRmX2Jyb3dzZTozMDAzMjQxOTcyNzYyMDI6OjA6Og&url=%2FThunder-Road-Robert-Mitchum%2Fdp%2FB0CNHDFSNP%2Fref%3Dsr_1_193_sspa%3Fdib%3DeyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8%26dib_tag%3Dse%26qid%3D1726508726%26s%3Dmovies-tv%26sr%3D1-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1
Spectre,20.37,4.5 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNzY5ODQxMDcxNjQ0MTIwOjE3MjY1MDg3MjY6c3BfYXRmX2Jyb3dzZTozMDAzOTAxNzc2NjIxMDI6OjA6Og&url=%2FStrong-Balance-Strength-Results-Exercise%2Fdp%2FB01GKK1TPS%2Fref%3Dsr_1_194_sspa%3Fdib%3DeyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8%26dib_tag%3Dse%26qid%3D1726508726%26s%3Dmovies-tv%26sr%3D1-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1
Spirit Halloween: The Movie,3.99,3.9 out of 5 stars,https://www.amazon.com/Demon-House-Zak-Bagans/dp/B07B5Z2L2X/ref=sr_1_195?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-195
Spy Game,0,4.3 out of 5 stars,https://www.amazon.com/My-Spy-Dave-Bautista/dp/B08DK7KZQ8/ref=sr_1_196?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-196
Stillwater,3.99,4.2 out of 5 stars,https://www.amazon.com/All-Devils-Men-Matthew-Hope/dp/B0D1VY1FF4/ref=sr_1_197?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-197
Storm Cell,0,4.3 out of 5 stars,https://www.amazon.com/Let-Us-Prey-Liam-Cunningham/dp/B00XWTBN20/ref=sr_1_198?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-198
Strays (2023),0,4.7 out of 5 stars,https://www.amazon.com/Reservoir-Dogs-Harvey-Keitel/dp/B09KHHZMG4/ref=sr_1_199?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-199
Super 8,0,4.5 out of 5 stars,https://www.amazon.com/Monster-Family-2-Nobodys-Perfect/dp/B09M8GY4SV/ref=sr_1_200?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-200
Superhero Movie,0,4.0 out of 5 stars,https://www.amazon.com/Irresistible-Steve-Carell/dp/B08BDJ9SBB/ref=sr_1_201?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-201
Superman II,3.99,4.6 out of 5 stars,https://www.amazon.com/Dredd-Karl-Urban/dp/B00ARF92HK/ref=sr_1_202?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-202
Sweeney Todd: The Demon Barber of Fleet Street,44.63,4.7 out of 5 stars,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNzY5ODQxMDcxNjQ0MTIwOjE3MjY1MDg3MjY6c3BfbXRmX2Jyb3dzZTozMDAzOTk5NDU5NDkzMDI6OjA6Og&url=%2F10-Movie-Spotlight-Collection-Indemnity-Phantom%2Fdp%2FB00MUNSV3S%2Fref%3Dsr_1_203_sspa%3Fdib%3DeyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8%26dib_tag%3Dse%26qid%3D1726508726%26s%3Dmovies-tv%26sr%3D1-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
Sweet Home Alabama,79.99,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNzY5ODQxMDcxNjQ0MTIwOjE3MjY1MDg3MjY6c3BfbXRmX2Jyb3dzZTozMDAzMzIxMzEyMTIyMDI6OjA6Og&url=%2FJames-Bond-Collection-Blu-ray-Region%2Fdp%2FB0D7LFKNZY%2Fref%3Dsr_1_204_sspa%3Fdib%3DeyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8%26dib_tag%3Dse%26qid%3D1726508726%26s%3Dmovies-tv%26sr%3D1-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
Taken From Me: The Tiffany Rubin Story,0,4.4 out of 5 stars,https://www.amazon.com/Traitor-Jeff-Daniels/dp/B0BZWCQ2MM/ref=sr_1_205?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-205
Taken In Broad Daylight,3.99,4.3 out of 5 stars,https://www.amazon.com/Perfect-Addiction-Kiana-Madeira/dp/B0BX2TK92F/ref=sr_1_206?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-206
Teenage Mutant Ninja Turtles: Mutant Mayhem,0,5.0 out of 5 stars,https://www.amazon.com/First-Invasion-Native-Sun-Productions/dp/B08XS3X24F/ref=sr_1_207?dib=eyJ2IjoiMSJ9.VYMT_LJVGdUzhrueWgkswVK0XceXQ1Pk2X52unQX40f1H8JO2f5P4qXRiqnMsh4f378pSsoF3vLOuyGhmMWX5kAevLGm9tlqdgjUPe4YV16WkzkWIlW_KFuUgNRzlRtwBeb2CPlo_apPYWpsuSd-lCfrikcHPneO03xeEWa5RZ9iqKHCBL1SAjJzH0qRGr4YRCNnEiP85ICGKUCOLhOKkh3BeFo5E0c_1R771fjf--A.01RGDWQ1BkrEWwlIAEpxhf-pefAe8y26a2NGVCfbYD8&dib_tag=se&qid=1726508726&s=movies-tv&sr=1-207
